Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
12,Mark Blicavs,Geelong,Ruck,20251207,0,9.2,11.01,69,41,0.0,0,76,3,5,8,75.0,-3,0,6,4,4,3,2,13,2,2,1,0,0,0,0,1,3,2,13,7
12,Oliver Dempsey,Geelong,Midfielder,20251207,0,9.0,11.46,66,51,0.0,0,93,6,8,14,50.0,227,3,8,6,5,5,1,0,2,2,0,0,2,1,1,0,7,1,13,0
12,Tom Atkins,Geelong,Midfielder,20251207,0,8.2,12.01,91,92,0.02,0,75,13,2,15,60.0,164,3,8,5,1,0,2,77,4,6,2,1,0,0,0,0,1,10,33,0
12,Jack Henry,Geelong,Key Defender,20251207,0,8.0,8.14,57,36,0.0,0,88,6,3,9,88.9,105,0,2,2,2,2,8,0,0,4,4,0,0,0,0,0,1,0,3,0
12,Lawson Humphries,Geelong,Gen. Defender,20251207,0,8.0,10.76,73,61,0.0,0,79,10,2,12,91.7,253,3,5,1,5,1,3,0,0,4,0,1,0,0,0,1,4,3,12,0
12,Oliver Henry,Geelong,Key Forward,20251207,0,7.9,6.44,50,50,0.0,0,82,5,1,6,83.3,135,1,3,1,2,1,1,0,1,2,0,0,3,2,0,1,3,4,13,0
12,Tom Stewart,Geelong,Gen. Defender,20251207,0,7.8,10.41,103,73,0.01,0,82,14,4,18,94.4,442,0,4,3,3,2,7,0,0,7,3,0,0,0,0,0,5,1,9,0
12,Mark O'Connor,Geelong,Gen. Defender,20251207,0,6.4,8.19,58,73,0.0,0,92,12,3,15,80.0,253,1,2,1,2,1,2,0,0,6,1,1,0,0,0,0,4,4,8,0
12,Oisin Mullin,Geelong,Gen. Defender,20251207,0,5.4,5.03,46,54,0.0,0,66,5,4,9,55.6,103,1,4,3,1,0,1,68,2,2,0,0,0,0,0,0,0,6,15,0
12,Zach Guthrie,Geelong,Gen. Defender,20251207,0,4.9,8.52,52,57,0.0,0,78,7,6,13,69.2,288,4,4,2,4,2,4,0,0,6,1,1,1,0,1,0,4,1,9,0
12,Brad Close,Geelong,Gen. Forward,20251207,0,4.2,8.59,35,48,0.0,0,84,10,3,13,30.8,249,2,4,2,4,2,1,0,0,1,0,0,3,1,1,0,4,0,14,0
12,Shannon Neale,Geelong,Key Forward,20251207,0,2.7,7.58,58,66,0.0,0,88,5,3,8,50.0,71,1,3,1,3,1,1,13,0,5,1,1,2,1,0,0,4,5,15,6
12,Ted Clohesy,Geelong,Mid-Forward,20251207,0,1.6,3.47,7,17,0.0,0,6,2,2,4,75.0,61,1,2,2,0,0,0,10,2,1,0,0,0,0,0,0,2,1,3,0
13,Tom Atkins,Geelong,Midfielder,20251304,1,18.5,11.77,145,100,0.49,0,80,9,14,23,73.9,139,2,16,11,4,4,5,78,8,4,1,0,1,1,0,1,6,7,28,0
13,Tyson Stengle,Geelong,Gen. Forward,20251304,8,16.6,9.85,99,83,1.31,1,83,9,2,11,63.6,241,2,4,3,3,2,2,0,0,3,0,0,4,4,0,0,5,5,14,0
13,Max Holmes,Geelong,Midfielder,20251304,10,15.6,13.83,152,146,2.99,99,84,25,15,40,60.0,861,7,19,16,5,5,5,89,10,6,1,0,3,0,2,0,6,5,17,0
13,Mark O'Connor,Geelong,Gen. Defender,20251304,3,14.4,8.16,130,100,0.15,0,88,11,10,21,81.0,360,7,14,9,5,3,4,17,7,4,0,0,0,0,0,1,3,10,23,0
