Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
8,Ben Ainsworth,Gold Coast,Gen. Forward,12.0,5.0,7.0,0.42,0.58,1.0,1.0,0.0,-1.42,-2.29,0.88,-2.54
8,Ben King,Gold Coast,Key Forward,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,-5.32,-4.16,-1.16,-2.24
8,Bodhi Uwland,Gold Coast,Gen. Defender,20.0,11.0,9.0,0.55,0.45,6.0,0.0,1.0,4.0,1.24,2.76,0.64
8,Connor Budarick,Gold Coast,Gen. Forward,9.0,5.0,4.0,0.56,0.44,3.0,0.0,2.0,-2.68,-1.32,-1.37,-0.05
8,Daniel Rioli,Gold Coast,Gen. Defender,18.0,8.0,10.0,0.44,0.56,3.0,0.0,3.0,-0.6,-2.35,1.75,-0.5
8,David Swallow,Gold Coast,Gen. Forward,8.0,3.0,5.0,0.38,0.62,2.0,1.0,1.0,1.22,0.0,1.22,0.56
8,Ethan Read,Gold Coast,Key Forward,5.0,3.0,2.0,0.6,0.4,1.0,1.0,2.0,-2.57,-2.24,-0.33,-1.67
8,Jake Rogers,Gold Coast,Gen. Forward,7.0,4.0,3.0,0.57,0.43,0.0,0.0,2.0,-0.22,0.0,-0.22,-1.11
8,Jarrod Witts,Gold Coast,Ruck,9.0,2.0,7.0,0.22,0.78,1.0,0.0,2.0,-3.75,-2.96,-0.79,-0.58
8,Jed Walter,Gold Coast,Key Forward,8.0,2.0,6.0,0.25,0.75,1.0,1.0,1.0,0.88,-1.94,2.81,-1.44
8,Joel Jeffrey,Gold Coast,Gen. Defender,20.0,17.0,3.0,0.85,0.15,11.0,0.0,5.0,1.16,4.08,-2.92,5.4
8,John Noble,Gold Coast,Gen. Defender,26.0,18.0,8.0,0.69,0.31,5.0,0.0,1.0,0.72,0.56,0.16,0.16
8,Lachie Weller,Gold Coast,Midfielder,,,,,,,,,,,,
8,Mac Andrew,Gold Coast,Key Defender,19.0,17.0,2.0,0.89,0.11,10.0,1.0,0.0,5.12,8.25,-3.12,4.62
8,Matt Rowell,Gold Coast,Midfielder,16.0,7.0,9.0,0.44,0.56,2.0,0.0,5.0,-10.28,-5.32,-4.96,0.36
8,Nick Holman,Gold Coast,Mid-Forward,12.0,5.0,7.0,0.42,0.58,1.0,0.0,8.0,3.56,1.75,1.81,0.0
8,Noah Anderson,Gold Coast,Midfielder,27.0,13.0,14.0,0.48,0.52,5.0,0.0,1.0,-3.08,-1.76,-1.32,1.28
8,Sam Collins,Gold Coast,Key Defender,15.0,10.0,5.0,0.67,0.33,5.0,0.0,2.0,3.54,2.68,0.86,-0.04
8,Sam Flanders,Gold Coast,Gen. Forward,21.0,10.0,11.0,0.48,0.52,4.0,0.0,4.0,2.3,1.65,0.65,0.56
8,Touk Miller,Gold Coast,Midfielder,29.0,13.0,16.0,0.45,0.55,3.0,1.0,5.0,4.26,1.91,2.35,0.04
8,Wil Powell,Gold Coast,Gen. Defender,13.0,8.0,5.0,0.62,0.38,4.0,0.0,1.0,-3.2,-1.44,-1.76,-0.8
8,Will Graham,Gold Coast,Gen. Forward,11.0,7.0,4.0,0.64,0.36,2.0,0.0,2.0,0.5,1.25,-0.75,-0.12
9,Bailey Humphrey,Gold Coast,Mid-Forward,24.0,13.0,11.0,0.54,0.46,5.0,0.0,4.0,8.61,4.83,3.78,2.17
9,Ben Ainsworth,Gold Coast,Gen. Forward,14.0,9.0,5.0,0.64,0.36,4.0,1.0,2.0,0.58,1.71,-1.12,0.46
9,Ben King,Gold Coast,Key Forward,10.0,7.0,3.0,0.7,0.3,5.0,3.0,0.0,2.68,1.84,0.84,1.76
9,Ben Long,Gold Coast,Gen. Forward,15.0,10.0,5.0,0.67,0.33,4.0,1.0,0.0,4.21,2.0,2.21,-0.54
9,Bodhi Uwland,Gold Coast,Gen. Defender,18.0,11.0,7.0,0.61,0.39,6.0,0.0,1.0,2.0,1.24,0.76,0.64
9,Brayden Fiorini,Gold Coast,Midfielder,19.0,8.0,11.0,0.42,0.58,2.0,0.0,1.0,-1.94,-2.94,1.0,-1.56
9,Daniel Rioli,Gold Coast,Gen. Defender,24.0,13.0,11.0,0.54,0.46,4.0,1.0,3.0,5.4,2.65,2.75,0.5
9,Jake Rogers,Gold Coast,Gen. Forward,,,,,,,,,,,,
9,Jarrod Witts,Gold Coast,Ruck,11.0,6.0,5.0,0.55,0.45,1.0,0.0,3.0,-1.75,1.04,-2.79,-0.58
9,Jed Walter,Gold Coast,Key Forward,5.0,2.0,3.0,0.4,0.6,1.0,0.0,1.0,-2.12,-1.94,-0.19,-1.44
9,Joel Jeffrey,Gold Coast,Gen. Defender,17.0,10.0,7.0,0.59,0.41,5.0,0.0,1.0,-1.84,-2.92,1.08,-0.6
9,John Noble,Gold Coast,Gen. Defender,23.0,18.0,5.0,0.78,0.22,4.0,1.0,1.0,-2.28,0.56,-2.84,-0.84
9,Mac Andrew,Gold Coast,Key Defender,13.0,8.0,5.0,0.62,0.38,4.0,0.0,2.0,-0.88,-0.75,-0.12,-1.38
9,Malcolm Rosas,Gold Coast,Gen. Forward,10.0,7.0,3.0,0.7,0.3,3.0,0.0,3.0,4.25,2.75,1.5,1.75
9,Matt Rowell,Gold Coast,Midfielder,20.0,8.0,12.0,0.4,0.6,1.0,1.0,2.0,-6.28,-4.32,-1.96,-0.64
9,Nick Holman,Gold Coast,Mid-Forward,10.0,4.0,6.0,0.4,0.6,1.0,2.0,4.0,1.56,0.75,0.81,0.0
9,Noah Anderson,Gold Coast,Midfielder,28.0,12.0,16.0,0.43,0.57,3.0,0.0,1.0,-2.08,-2.76,0.68,-0.72
9,Sam Clohesy,Gold Coast,Midfielder,17.0,8.0,9.0,0.47,0.53,5.0,1.0,1.0,1.71,-0.93,2.64,1.36
9,Sam Collins,Gold Coast,Key Defender,10.0,6.0,4.0,0.6,0.4,6.0,0.0,2.0,-1.46,-1.32,-0.14,0.96
9,Sam Flanders,Gold Coast,Gen. Forward,10.0,7.0,3.0,0.7,0.3,1.0,2.0,2.0,-8.7,-1.35,-7.35,-2.44
9,Touk Miller,Gold Coast,Midfielder,25.0,10.0,15.0,0.4,0.6,3.0,0.0,6.0,0.26,-1.09,1.35,0.04
9,Wil Powell,Gold Coast,Gen. Defender,19.0,10.0,9.0,0.53,0.47,5.0,0.0,0.0,2.8,0.56,2.24,0.2
9,Will Graham,Gold Coast,Gen. Forward,11.0,6.0,5.0,0.55,0.45,1.0,2.0,7.0,0.5,0.25,0.25,-1.12
10,Bailey Humphrey,Gold Coast,Mid-Forward,19.0,8.0,11.0,0.42,0.58,0.0,1.0,7.0,3.61,-0.17,3.78,-2.83
10,Ben Ainsworth,Gold Coast,Gen. Forward,8.0,5.0,3.0,0.62,0.38,1.0,2.0,4.0,-5.42,-2.29,-3.12,-2.54
10,Ben King,Gold Coast,Key Forward,6.0,4.0,2.0,0.67,0.33,2.0,2.0,0.0,-1.32,-1.16,-0.16,-1.24
10,Ben Long,Gold Coast,Gen. Forward,10.0,9.0,1.0,0.9,0.1,3.0,4.0,0.0,-0.79,1.0,-1.79,-1.54
10,Bodhi Uwland,Gold Coast,Gen. Defender,22.0,14.0,8.0,0.64,0.36,9.0,0.0,1.0,6.0,4.24,1.76,3.64
