Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
8,Jayden Hunt,West Coast,Midfielder,13.0,5.0,8.0,0.38,0.62,3.0,1.0,3.0,0.73,-1.73,2.47,1.0
8,Jeremy McGovern,West Coast,Key Defender,,,,,,,,,,,,
8,Liam Baker,West Coast,Gen. Defender,24.0,11.0,13.0,0.46,0.54,2.0,0.0,1.0,1.91,-0.26,2.17,-1.65
8,Liam Duggan,West Coast,Gen. Defender,18.0,15.0,3.0,0.83,0.17,7.0,0.0,0.0,-2.24,-0.19,-2.05,1.24
8,Liam Ryan,West Coast,Gen. Forward,10.0,6.0,4.0,0.6,0.4,1.0,0.0,3.0,-1.25,-2.05,0.8,-2.45
8,Matt Flynn,West Coast,Ruck,9.0,4.0,5.0,0.44,0.56,2.0,0.0,5.0,-3.72,-2.72,-1.0,-2.06
8,Matthew Owies,West Coast,Gen. Forward,15.0,8.0,7.0,0.53,0.47,3.0,0.0,0.0,6.06,2.44,3.62,0.12
8,Oscar Allen,West Coast,Key Forward,15.0,12.0,3.0,0.8,0.2,2.0,0.0,2.0,6.17,5.25,0.92,-1.33
8,Reuben Ginbey,West Coast,Gen. Defender,19.0,13.0,6.0,0.68,0.32,5.0,0.0,5.0,5.65,4.39,1.26,1.52
8,Ryan Maric,West Coast,Gen. Defender,26.0,20.0,6.0,0.77,0.23,7.0,0.0,4.0,5.09,5.73,-0.64,3.18
8,Tim Kelly,West Coast,Mid-Forward,14.0,8.0,6.0,0.57,0.43,0.0,0.0,5.0,-3.6,-0.75,-2.85,-2.75
8,Tom Cole,West Coast,Gen. Defender,,,,,,,,,,,,
8,Tyler Brockman,West Coast,Gen. Forward,14.0,8.0,6.0,0.57,0.43,2.0,1.0,2.0,2.6,2.4,0.2,-0.45
9,Archer Reid,West Coast,Key Forward,3.0,2.0,1.0,0.67,0.33,1.0,0.0,3.0,-2.64,-1.43,-1.21,-1.07
9,Bailey J. Williams,West Coast,Ruck,14.0,7.0,7.0,0.5,0.5,3.0,2.0,1.0,5.06,2.12,2.94,1.25
9,Brady Hough,West Coast,Midfielder,15.0,3.0,12.0,0.2,0.8,3.0,0.0,8.0,-0.46,-4.5,4.04,-1.46
9,Elijah Hewett,West Coast,Midfielder,13.0,5.0,8.0,0.38,0.62,2.0,0.0,0.0,-3.25,-2.3,-0.95,0.35
9,Harley Reid,West Coast,Midfielder,18.0,10.0,8.0,0.56,0.44,0.0,1.0,2.0,-0.84,-0.21,-0.63,-2.53
9,Harry Edwards,West Coast,Key Defender,15.0,8.0,7.0,0.53,0.47,6.0,0.0,0.0,5.62,2.0,3.62,1.75
9,Jack Graham,West Coast,Mid-Forward,20.0,9.0,11.0,0.45,0.55,2.0,0.0,13.0,0.78,-0.89,1.67,0.0
9,Jack Hutchinson,West Coast,Midfielder,13.0,6.0,7.0,0.46,0.54,6.0,0.0,3.0,-0.31,-1.69,1.38,1.88
9,Jake Waterman,West Coast,Key Forward,10.0,6.0,4.0,0.6,0.4,5.0,1.0,1.0,-0.12,-1.12,1.0,-1.12
9,Jamie Cripps,West Coast,Gen. Forward,15.0,10.0,5.0,0.67,0.33,4.0,3.0,4.0,3.71,2.33,1.38,0.62
9,Jayden Hunt,West Coast,Midfielder,15.0,10.0,5.0,0.67,0.33,1.0,1.0,1.0,2.73,3.27,-0.53,-1.0
9,Liam Baker,West Coast,Gen. Defender,22.0,12.0,10.0,0.55,0.45,3.0,0.0,6.0,-0.09,0.74,-0.83,-0.65
9,Liam Duggan,West Coast,Gen. Defender,20.0,17.0,3.0,0.85,0.15,4.0,0.0,1.0,-0.24,1.81,-2.05,-1.76
